ScripID,ScripCode,ScripName,OurSectorClassification
531719,BHAGIRA.CHEM,Bhagiradha Chemicals & Industries L(NDA) (BSE code:531719)   ,Agricultural Related
500305,ISPAT INDS. ,Ispat Inds.  (Bse Code: 500305 ),Steel
502137,DECAN CEMENT,Decan Cement (Bse Code: 502137 ),Cement
532365,DYNACONS SYS,DYNACONS SYS (BSE code:532365)   ,IT
505790,FAG BEARINGS,Fag Bearings (Bse Code: 505790 ),Engineering
590094,FARMAX IND  ,Farmax India Limited (BSE code:590094)   ,Personal Care
522017,FLUIDOMAT   ,FLUIDOMAT LT (BSE code:522017)   ,Engineering
530173,OSCAR GLOBAL,OSCAR GLOBAL (BSE code:530173)   ,Textile
526747,P.G.FOILS   ,PG Foils Ltd(NDA) (BSE code:526747)   ,Non Ferrous Metals
512237,JAI CORP LTD,Jai Corp Limited (BSE code:512237)   ,Diversified
523230,JALPAC INDIA,JALPAC INDIA (BSE code:523230)   ,Packaging
532786,GREAT OFFSH ,Great Offshore Ltd. (BSE code:532786)   ,Engineering
526965,GUJ.CRAFT IN,GUJ CRAFT IN (BSE code:526965)   ,Others
505720,HERC.HOISTS ,Herc.Hoists  (Bse Code: 505720 ),Engineering
532847,HILTON MET  ,Hilton Metal Forging Limitied (BSE code:532847)   ,Auto Ancillaries
505725,HIND.EVEREST,Hind.Everest (Bse Code: 505725 ),Engineering
531727,MENON PISTON,Menon Pistons Limited (BSE code:531727)   ,Auto Ancillaries
517344,MINDTECK (I),Mindteck (India) Ltd (BSE code:517344)   ,IT
530169,MOHIT PAPER ,Mohit Paper Mills Ltd(NDA) (BSE code:530169)   ,Paper
530435,MVL IND     ,Media Video Limited (BSE code:530435)   ,Others
532441,RNBOWDENIM  ,Rainbow Denim Ltd (BSE code:532441)   ,Textile
502937,KESORAM IND ,Kesoram Ind  (Bse Code: 502937 ),Diversified
531269,KLG SYSTEL  ,KLG Systel Ltd. (BSE code:531269)   ,IT
507474,KOTHARI FERM,Kothari Ferm (Bse Code: 507474 ),Food Processing
502958,LAKSHMI MILL,Lakshmi Mill (Bse Code: 502958 ),Textile
507785,TAINWALA CH.,Tainwala Ch. (Bse Code: 507785 ),Plastic Processing
522113,TIMKEN (I)  ,Timken India Limited (BSE code:522113)   ,Engineering
513228,PENNAR STEEL,Pennar Industries Ltd (BSE code:513228)   ,Steel
523642,PI INDUS.LTD,PI INDUS.LTD (BSE code:523642)   ,Agricultural Related
532949,PIRAMAL GLAS,Piramal Glass Ltd (BSE code:532949)   ,Packaging
500459,PROCTER &GAM,Procter &Gam (Bse Code: 500459 ),Personal Care
532461,PUNJAB NATIO,Punjab National Bank (BSE code:532461)   ,Banks
590099,QUANTUM GOLD,QUANTUM GOLD (BSE code:590099)   ,Financial Services
531552,RAGHUNATH TO,RAGHUN TOB C (BSE code:531552)   ,Others
511652,RAM KAASHYAP,Ram Kaashyap Investment Ltd (BSE code:511652)   ,Financial Services
531962,VALLEY INDIA,VALLEY INDIANA LEI INR10 (BSE code:531962)   ,Financial Services
530369,VAMSHI RUBB.,VAMSHI RUBBE (BSE code:530369)   ,Agricultural Related
519602,VMF SOFTEC  ,VMF SOFT TEC (BSE code:519602)   ,Food Processing
522080,VULCAN ENG. ,Vulcan Engineers Ltd (BSE code:522080)   ,Engineering
532794,ZEE NEWS    ,Zee News Limited (BSE code:532794)   ,Media and Entertainment
504067,ZENSAR TECH.,Zensar Tech. (Bse Code: 504067 ),IT
533110,SH PRECOTED ,Shree Precoated Steels Ltd (BSE code:533110)   ,Steel
523449,SHARP INDIA ,Sharp India Ltd(NDA) (BSE code:523449)   ,Consumer Durables
532180,DHANALAK.BNK,The Dhanalakshmi Bank Limited (BSE code:532180)   ,Banks
532183,GAYATRI SUGR,GAYATRI SUGR (BSE code:532183)   ,Sugar
532200,STATE BNK MY,State Bank of Mysore (BSE code:532200)   ,Banks
532210,CITY UNION  ,City Union Bank Limited (BSE code:532210)   ,Banks
532240,INDIA NIPPON,India Nippon Electricals Ltd (BSE code:532240)   ,Auto Ancillaries
532256,NALWA SONS  ,Nalwa Sons Investments Limited (BSE code:532256)   ,Financial Services
532268,KALE CONSUL.,Kale Consultants Ltd (BSE code:532268)   ,IT
532271,CYBERMATE   ,CYBERMAT INF (BSE code:532271)   ,IT
532281,HCL TECHNO  ,HCL Technologies Limited (BSE code:532281)   ,IT
509472,CRAVATEX    ,Cravatex     (Bse Code: 509472 ),Textile
504256,DELTRON LTD.,Deltron Ltd. (Bse Code: 504256 ),Engineering
505711,GAJRA BEVEL ,Gajra Bevel  (Bse Code: 505711 ),Auto Ancillaries
502420,ORIENT PAPER,Orient Paper (Bse Code: 502420 ),Paper
501311,JAYBH.CREDIT,Jaybh.Credit (Bse Code: 501311 ),Financial Services
517354,HAVELLSINDIA,Havellsindia (Bse Code: 517354 ),Engineering
502407,NATH PULP   ,Nath Pulp    (Bse Code: 502407 ),Paper
506184,KANANI IND  ,Kanani Ind   (Bse Code: 506184 ),Steel
510245,SWASTI VINAY,Swasti Vinay (Bse Code: 510245 ),Textile
500777,T.P.L.      ,T.P.L.       (Bse Code: 500777 ),Petro Chemicals
500680,PFIZER LTD. ,Pfizer Ltd.  (Bse Code: 500680 ),Pharmaceuticals
506146,VISAGAR POL ,Visagar Pol  (Bse Code: 506146 ),Textile
504918,SANDUR MANG.,Sandur Mang. (Bse Code: 504918 ),Steel
511108,SHIVA TEXYAM,Shiva Texyam (Bse Code: 511108 ),Textile
509953,TRADE WINGS ,Trade Wings  (Bse Code: 509953 ),Tourism and Hotels
509011,LIVINGROOM L,Livingroom L (Bse Code: 509011 ),Others
508961,SHRICON IND.,Shricon Ind. (Bse Code: 508961 ),Others
500303,ADI BIR NUVO,Adi Bir Nuvo (Bse Code: 500303 ),Diversified
505010,AUTO AXLES  ,Auto Axles   (Bse Code: 505010 ),Auto Ancillaries
500547,BHARAT PET. ,Bharat Pet.  (Bse Code: 500547 ),Oil and Gas
500207,INDO RAMA   ,Indo Rama    (Bse Code: 500207 ),Textile
506894,CHEMFAB ALK ,Chemfab Alk  (Bse Code: 506894 ),Chemicals
504240,DELTON CABLE,Delton Cable (Bse Code: 504240 ),Telecom
500142,FGP LTD.    ,Fgp Ltd.     (Bse Code: 500142 ),Others
500313,OIL COUNTRY ,Oil Country  (Bse Code: 500313 ),Engineering
511092,JMD TELEFILM,Jmd Telefilm (Bse Code: 511092 ),Media and Entertainment
503101,MARATHON NEX,Marathon Nex (Bse Code: 503101 ),Real Estate
503776,MODIPON     ,Modipon      (Bse Code: 503776 ),Textile
501343,MOTOR&GEN.FI,Motor&Gen.Fi (Bse Code: 501343 ),Financial Services
504908,S.S.DUNCAN  ,S.S.Duncan   (Bse Code: 504908 ),Auto Ancillaries
505299,KULK-POWER  ,Kulk-Power   (Bse Code: 505299 ),Engineering
500402,SUBHASH PROJ,Subhash Proj (Bse Code: 500402 ),Engineering
511720,CAPMAN FIN. ,CAPMAN FINAN (BSE code:511720)   ,Others
511730,TRC FINAN.SE,TRC FINAN SE (BSE code:511730)   ,Financial Services
532553,MSK PROJECTS,MSK Projects (India) Ltd. (BSE code:532553)   ,Construction and Building Materials
524816,NATCO PHARM ,Natco Pharma Ltd. (BSE code:524816)   ,Pharmaceuticals
532735,RSYSTEMS INT,R Systems International Limited (BSE code:532735)   ,IT
513509,KALYANI FORG,Kalyani Forge Ltd (BSE code:513509)   ,Engineering
530165,KANCHAN INT.,KANCHA INTER (BSE code:530165)   ,Consumer Durables
532304,KJMC GLOBAL ,KJMC GLOBAL (BSE code:532304)   ,Financial Services
590075,LAMBODHARA T,LAMBODHARA T (BSE code:590075)   ,Textile
517415,LEE&NEE SOFT,LEE NEE SOFT (BSE code:517415)   ,IT
523425,SUNRAJ DIAM.,SUNRAJ DIAMOND EXP INR10 (BSE code:523425)   ,Others
530239,SUVEN LIFE S,Suven Life Sciences Ltd. (BSE code:530239)   ,Pharmaceuticals
532856,TIME TECHNO ,Time Technoplast Limited (BSE code:532856)   ,Petro Chemicals
517119,PCS TECH    ,PCS Technology Ltd(NDA) (BSE code:517119)   ,IT
524808,PHYTOCHEM I.,PHYTO CHEM I (BSE code:524808)   ,Agricultural Related
531746,PRAJAY ENGS.,Prajay Engineers Syndicate Ltd. (BSE code:531746)   ,Construction and Building Materials
532689,PVR LTD     ,PVR Limited (BSE code:532689)   ,Media and Entertainment
502271,RAASI REFRAC,Raasi Refrac (Bse Code: 502271 ),Engineering
513558,REAL STRIPS ,Real Strips Ltd (BSE code:513558)   ,Steel
526755,VELAN HOTELS,Velan Hotels Ltd (BSE code:526755)   ,Tourism and Hotels
532372,VIRINCHI CON,Virinchi Technologies Ltd(NDA) (BSE code:532372)   ,IT
531845,ZENITH BIRLA,Zenith Birla (India) Limited (BSE code:531845)   ,Diversified
511076,SAT IND LTD ,Sat Ind Ltd  (Bse Code: 511076 ),Financial Services
511144,SAYA HSG.FIN,Saya Hsg.Fin (Bse Code: 511144 ),Housing Finance
533014,SICAGEN IND ,Sicagen India Limited (BSE code:533014)   ,Diversified
507753,SREE.RAY.ALK,Sree.Ray.Alk (Bse Code: 507753 ),Chemicals
632500,MARUTI UDYOG,MARUTI UDYOG (BSE code:632500)   ,Un classified
532140,R.M.MOHITEX ,R M Mohite Textiles Ltd. (BSE code:532140)   ,Textile
513337,GUJ.TOOLROOM,GUJ.TOOLROOM (BSE code:513337)   ,Plastic Processing
505200,EICHER MOTOR,Eicher Motor (Bse Code: 505200 ),Automobiles
531144,EL FORGE LTD,El Forge Ltd(NDA) (BSE code:531144)   ,Steel
517433,Innov.Softw.,Innov.Softw.,IT
533272,Cebbco      ,Cebbco      ,Auto Ancillaries
532627,JPPOWER     ,Jaiprakash Power Ventures Limited (BSE code:532627)   ,Power
505320,LYNX MACH.  ,Lynx Mach.   (Bse Code: 505320 ),Engineering
506543,M.P.AGRO IND,M.P.Agro Ind (Bse Code: 506543 ),Agricultural Related
631807,Ing Vysya Ba,Ing Vysya Ba,Un classified
946193,Edlsre0f902 ,Edlsre0f902 ,Un classified
590111,MASTER MULTI,Master Multi (Bse Code: 590111 ),IT
500279,MIRC ELECT  ,Mirc Elect   (Bse Code: 500279 ),Consumer Durables
